#ID,TPM,SEBE_PEDROS_CELLS,TOP_HSAP_BLAST,TOPHIT_DESCRIPTION,BLAST_E-VALUE
ML101010a,34247.07,
ML26358a,20648.86,ACTB,actin, cytoplasmic 1 [Homo sapiens],0.0
ML223513a,55.92,OR2T35,olfactory receptor 2T35 [Homo sapiens],3.09e-04
ML047113a,55.89,
ML070262a,55.88,SMC1A,structural maintenance of chromosomes protein 1A isoform 1 [Homo sapiens],4.35e-117
ML050711a,55.84,CLTB,clathrin light chain B isoform b [Homo sapiens],1.93e-35
ML451318a,55.75,REXO2,oligoribonuclease, mitochondrial precursor [Homo sapiens],1.72e-31
ML205622a,55.72,CLK2,dual specificity protein kinase CLK2 isoform 1 [Homo sapiens],2.78e-122
ML039721a,55.71,
ML073254a,55.65,SNRNP25,U11/U12 small nuclear ribonucleoprotein 25 kDa protein [Homo sapiens],1.63e-16
ML1541103a,55.62,HSD17B10,3-hydroxyacyl-CoA dehydrogenase type-2 isoform 1 [Homo sapiens],6.39e-74
ML09432a,55.60,
ML132020a,55.41,AP2M1,AP-2 complex subunit mu isoform a [Homo sapiens],0.0
ML08834a,55.40,SOS1,son of sevenless homolog 1 isoform 1 [Homo sapiens],4.66e-18
ML001112a,55.27,C1orf158,uncharacterized protein C1orf158 isoform 1 [Homo sapiens],1.48e-25
ML06706a,55.22,FLNB,filamin-B isoform 2 [Homo sapiens],9.52e-59
ML14383a,55.15,
ML20601a,55.04,CTSD,cathepsin D preproprotein [Homo sapiens],7.17e-104
ML038035a,55.01,DPH5,diphthine methyl ester synthase isoform a [Homo sapiens],7.29e-114
ML20822a,55.00,
ML004420a,54.97,DDX56,probable ATP-dependent RNA helicase DDX56 isoform 1 [Homo sapiens],1.04e-132
ML463528a,54.92,UBE2V2,ubiquitin-conjugating enzyme E2 variant 2 [Homo sapiens],1.47e-42
ML45008a,54.91,SMARCE1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1 [Homo sapiens],2.43e-60
ML053010a,54.91,AAMP,angio-associated migratory cell protein isoform 2 [Homo sapiens],1.30e-28
ML22082a,54.88,VTI1B,vesicle transport through interaction with t-SNAREs homolog 1B [Homo sapiens],1.85e-21
ML082317a,54.86,CRELD1,protein disulfide isomerase CRELD1 isoform 2 precursor [Homo sapiens],3.69e-42
ML29625a,54.83,RAB8A,ras-related protein Rab-8A [Homo sapiens],1.34e-68
ML00879a,54.79,
ML03022a,54.79,UCHL5,ubiquitin carboxyl-terminal hydrolase isozyme L5 isoform 2 [Homo sapiens],4.04e-99
ML32599a,54.74,EPC2,enhancer of polycomb homolog 2 [Homo sapiens],1.71e-31
ML02312a,54.74,TUSC2,tumor suppressor candidate 2 [Homo sapiens],4.70e-08
ML007422a,54.73,TARDBP,TAR DNA-binding protein 43 [Homo sapiens],1.35e-52
ML09983a,54.66,
ML015416a,54.60,SRC,proto-oncogene tyrosine-protein kinase Src [Homo sapiens],4.87e-151
ML05301a,54.60,NUDCD2,nudC domain-containing protein 2 isoform 1 [Homo sapiens],3.81e-51
ML258244a,54.43,RAB3B,ras-related protein Rab-3B [Homo sapiens],5.35e-46
ML015722a,54.38,CREB3L3,cyclic AMP-responsive element-binding protein 3-like protein 3 isoform a [Homo sapiens],2.03e-32
ML04675a,54.29,KCNA1,potassium voltage-gated channel subfamily A member 1 [Homo sapiens],3.98e-33
ML03658a,54.20,
ML01257a,54.15,KRTCAP2,keratinocyte-associated protein 2 [Homo sapiens],9.04e-24
ML00922a,54.09,KLF7,Krueppel-like factor 7 isoform 1 [Homo sapiens],3.20e-56
ML051334a,54.01,ESCO2,N-acetyltransferase ESCO2 [Homo sapiens],1.36e-46
ML007413a,54.01,NAA20,N-alpha-acetyltransferase 20 isoform a [Homo sapiens],1.20e-48
ML055015a,53.92,MUC19,mucin-19 precursor [Homo sapiens],4.10e-18
ML23431a,53.88,
ML16642a,53.78,
ML42336a,53.76,AUH,methylglutaconyl-CoA hydratase, mitochondrial isoform 1 precursor [Homo sapiens],1.39e-59
ML06455a,53.66,PPM1A,protein phosphatase 1A isoform 1 [Homo sapiens],0.003
ML38142a,53.46,
ML12494a,53.41,SAYSD1,SAYSvFN domain-containing protein 1 isoform 1 [Homo sapiens],2.61e-07
ML258220a,53.39,NPY5R,neuropeptide Y receptor type 5 [Homo sapiens],3.93e-07
ML351723a,53.36,PARD6B,partitioning defective 6 homolog beta [Homo sapiens],5.72e-46
ML03099a,53.25,SLC39A11,zinc transporter ZIP11 isoform 2 [Homo sapiens],7.22e-48
ML29111a,53.22,
ML073258a,53.15,DHDDS,dehydrodolichyl diphosphate synthase complex subunit DHDDS isoform 1 [Homo sapiens],5.24e-73
ML258232a,53.15,
ML14244a,53.10,GPC6,glypican-6 precursor [Homo sapiens],6.53e-19
ML02976a,53.04,UBE2G2,ubiquitin-conjugating enzyme E2 G2 isoform 1 [Homo sapiens],5.46e-88
ML25743a,53.02,CPSF7,cleavage and polyadenylation specificity factor subunit 7 isoform 3 [Homo sapiens],1.93e-25
ML07394a,52.99,ILF2,interleukin enhancer-binding factor 2 isoform 1 [Homo sapiens],1.56e-89
ML01407a,52.98,C9orf116,UPF0691 protein C9orf116 isoform 1 [Homo sapiens],4.47e-11
ML40943a,52.98,PRPF39,pre-mRNA-processing factor 39 [Homo sapiens],4.36e-67
ML057313a,52.96,DHRS4,dehydrogenase/reductase SDR family member 4 isoform 1 [Homo sapiens],4.31e-84
ML283510a,52.90,RARS,,0.0
ML047950a,52.89,PDCD4,programmed cell death protein 4 isoform 1 [Homo sapiens],4.82e-63
ML082312a,52.80,
ML051327a,52.77,LAMTOR2,ragulator complex protein LAMTOR2 isoform 1 [Homo sapiens],1.07e-21
ML07483a,52.74,PPIF,peptidyl-prolyl cis-trans isomerase F, mitochondrial precursor [Homo sapiens],4.70e-78
ML36899a,52.74,
ML076023a,52.61,OSBPL9,oxysterol-binding protein-related protein 9 isoform e [Homo sapiens],1.18e-144
ML09683a,52.48,TRMT5,tRNA (guanine(37)-N1)-methyltransferase isoform 3 [Homo sapiens],6.76e-85
ML069119a,52.48,COPS4,COP9 signalosome complex subunit 4 isoform 1 [Homo sapiens],1.92e-81
ML073274a,52.45,SMU1,WD40 repeat-containing protein SMU1 [Homo sapiens],0.0
ML00286a,52.43,ZNF808,zinc finger protein 808 isoform 1 [Homo sapiens],3.45e-35
ML43113a,52.40,
ML463517a,52.36,RTRAF,RNA transcription, translation and transport factor protein [Homo sapiens],9.81e-62
ML005328a,52.31,
ML271531a,52.22,CAPZB,F-actin-capping protein subunit beta isoform 1 [Homo sapiens],3.27e-134
ML01101a,52.17,MED22,mediator of RNA polymerase II transcription subunit 22 isoform b [Homo sapiens],2.33e-22
ML128227a,52.13,
ML27449a,52.07,MTBP,mdm2-binding protein [Homo sapiens],5.86e-05
ML098310a,52.04,PABPC4,polyadenylate-binding protein 4 isoform 1 [Homo sapiens],1.05e-12
ML012411a,52.03,PLEKHA8,pleckstrin homology domain-containing family A member 8 isoform 1 [Homo sapiens],4.06e-27
ML07977a,51.97,PUDP,pseudouridine-5'-phosphatase isoform b [Homo sapiens],3.86e-58
ML04469a,51.81,CORO7-PAM16,,6.10e-08
ML258210a,51.81,ADAM29,disintegrin and metalloproteinase domain-containing protein 29 preproprotein [Homo sapiens],3.00e-06
ML451312a,51.75,DYRK4,dual specificity tyrosine-phosphorylation-regulated kinase 4 isoform 4 [Homo sapiens],1.33e-166
ML36892a,51.73,
ML048614a,51.71,ACVR2A,activin receptor type-2A isoform 1 precursor [Homo sapiens],2.12e-06
ML115611a,51.63,CBS,cystathionine beta-synthase isoform 1 [Homo sapiens],0.0
ML02994a,51.58,MAP2K1,dual specificity mitogen-activated protein kinase kinase 1 [Homo sapiens],4.11e-148
ML00833a,51.56,ZCCHC4,rRNA N6-adenosine-methyltransferase ZCCHC4 isoform 1 [Homo sapiens],9.02e-80
ML50515a,51.52,
ML01206a,51.47,TAF9B,transcription initiation factor TFIID subunit 9B [Homo sapiens],1.98e-31
ML204419a,51.47,PDP2,[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 2, mitochondrial precursor [Homo sapiens],2.13e-51
ML005310a,51.44,STRAP,serine-threonine kinase receptor-associated protein [Homo sapiens],3.55e-48
ML02581a,51.40,
ML21894a,51.39,NXN,nucleoredoxin isoform 1 [Homo sapiens],4.58e-61
ML00975a,51.35,
ML00952a,51.31,MRAS,ras-related protein M-Ras isoform 1 precursor [Homo sapiens],7.17e-61
ML02762a,51.19,ANKRD50,ankyrin repeat domain-containing protein 50 isoform 1 [Homo sapiens],0.005
ML005355a,51.19,WDR5,WD repeat-containing protein 5 isoform 1 [Homo sapiens],0.0
ML02975a,51.19,TXNL1,thioredoxin-like protein 1 [Homo sapiens],3.74e-19
ML04632a,51.18,NABP2,SOSS complex subunit B1 [Homo sapiens],7.90e-23
ML141116a,51.18,SCGN,secretagogin [Homo sapiens],5.76e-19
ML057318a,51.12,ATF2,cyclic AMP-dependent transcription factor ATF-2 isoform 1 [Homo sapiens],6.67e-22
ML14651a,51.04,
ML050415a,50.99,HSPBP1,hsp70-binding protein 1 isoform 2 [Homo sapiens],5.57e-20
ML076029a,50.99,ASF1A,histone chaperone ASF1A [Homo sapiens],5.89e-87
ML30771a,50.98,TXN,thioredoxin isoform 1 [Homo sapiens],2.67e-08
ML015712a,50.93,MRPS16,28S ribosomal protein S16, mitochondrial [Homo sapiens],2.20e-09
ML04829a,50.87,YTHDC1,YTH domain-containing protein 1 isoform 1 [Homo sapiens],1.44e-39
ML11557a,50.78,ZNF142,zinc finger protein 142 isoform 3 [Homo sapiens],7.92e-25
ML03474a,50.70,DYNC1LI1,cytoplasmic dynein 1 light intermediate chain 1 isoform 1 [Homo sapiens],1.05e-67
ML205632a,50.70,MOB4,MOB-like protein phocein isoform 1 [Homo sapiens],5.03e-78
ML02977a,50.70,RMDN1,regulator of microtubule dynamics protein 1 isoform 1 [Homo sapiens],2.03e-23
ML11462a,50.70,KCNA1,potassium voltage-gated channel subfamily A member 1 [Homo sapiens],6.86e-48
ML01253a,50.61,WDR59,GATOR complex protein WDR59 isoform 1 [Homo sapiens],3.50e-20
ML398324a,50.61,EMC10,ER membrane protein complex subunit 10 isoform 2 precursor [Homo sapiens],2.20e-17
ML096920a,50.53,NAPEPLD,N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D [Homo sapiens],1.06e-95
ML00265a,50.53,BUB3,mitotic checkpoint protein BUB3 isoform a [Homo sapiens],5.58e-97
ML02254a,50.45,EAF1,ELL-associated factor 1 [Homo sapiens],2.38e-17
ML02234a,50.35,GNB4,guanine nucleotide-binding protein subunit beta-4 [Homo sapiens],0.0
ML05422a,50.31,
ML15041a,50.28,AS3MT,arsenite methyltransferase [Homo sapiens],4.37e-110
ML037015a,50.23,SDF2L1,stromal cell-derived factor 2-like protein 1 precursor [Homo sapiens],9.32e-68
ML50012a,50.22,
ML14307a,50.14,STARD7,stAR-related lipid transfer protein 7, mitochondrial isoform 1 precursor [Homo sapiens],7.45e-32
ML073020a,50.14,
ML045237a,50.11,CTTN,src substrate cortactin isoform a [Homo sapiens],3.61e-30
ML00789a,50.11,
ML040727a,50.11,
ML09923a,50.06,QRFPR,pyroglutamylated RF-amide peptide receptor [Homo sapiens],0.004
ML15042a,50.04,PBDC1,protein PBDC1 isoform 1 [Homo sapiens],1.53e-14
ML460820a,50.03,
ML13249a,50.02,WDR87,WD repeat-containing protein 87 isoform 1 [Homo sapiens],0.002
ML02415a,49.95,PRKACB,cAMP-dependent protein kinase catalytic subunit beta isoform 1 [Homo sapiens],0.0
ML03132a,49.88,
ML402915a,49.83,CORO7-PAM16,,4.80e-72
ML234023a,49.81,SRRM1,serine/arginine repetitive matrix protein 1 isoform 2 [Homo sapiens],7.98e-53
ML263510a,49.75,RAB6B,ras-related protein Rab-6B isoform 1 [Homo sapiens],1.55e-122
ML02164a,49.72,U2AF2,splicing factor U2AF 65 kDa subunit isoform a [Homo sapiens],1.11e-150
ML07824a,49.48,NCK2,cytoplasmic protein NCK2 isoform A [Homo sapiens],4.69e-39
ML03838a,49.47,
ML050826a,49.44,H2AFY,,2.94e-120
ML08095a,49.39,USF1,upstream stimulatory factor 1 isoform 1 [Homo sapiens],2.70e-33
ML137110a,49.25,KPNA2,importin subunit alpha-1 [Homo sapiens],1.32e-171
ML09306a,49.20,ZFAND2B,AN1-type zinc finger protein 2B isoform 1 [Homo sapiens],3.32e-45
ML038037a,49.20,ECH1,delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial precursor [Homo sapiens],1.51e-88
ML068120a,49.15,UBE2S,ubiquitin-conjugating enzyme E2 S [Homo sapiens],1.53e-74
ML14391a,49.15,KLHL20,kelch-like protein 20 [Homo sapiens],1.63e-29
ML03583a,49.09,EPN2,epsin-2 isoform b [Homo sapiens],6.10e-89
ML07993a,49.09,ACP7,acid phosphatase type 7 isoform 1 precursor [Homo sapiens],1.79e-32
ML098313a,49.08,EBAG9,receptor-binding cancer antigen expressed on SiSo cells [Homo sapiens],2.32e-06
ML074233a,49.06,PIWIL1,piwi-like protein 1 isoform 1 [Homo sapiens],2.24e-177
ML02505a,48.96,CTDSPL2,CTD small phosphatase-like protein 2 [Homo sapiens],6.87e-95
ML239510a,48.78,WDR75,WD repeat-containing protein 75 isoform 1 [Homo sapiens],1.15e-51
ML11191a,48.78,ARHGAP20,rho GTPase-activating protein 20 isoform 1 [Homo sapiens],1.63e-21
ML02638a,48.72,TRPM2,transient receptor potential cation channel subfamily M member 2 isoform 1 [Homo sapiens],8.60e-04
ML00715a,48.63,
ML29312a,48.53,NFYB,nuclear transcription factor Y subunit beta [Homo sapiens],4.55e-58
ML194011a,48.43,DUSP14,dual specificity protein phosphatase 14 [Homo sapiens],1.22e-21
ML09686a,48.20,BMPER,BMP-binding endothelial regulator protein precursor [Homo sapiens],1.35e-06
ML005020a,48.13,CTSL,cathepsin L1 isoform 1 preproprotein [Homo sapiens],2.40e-102
ML08608a,48.10,LRMDA,leucine-rich melanocyte differentiation-associated protein isoform 1 [Homo sapiens],3.56e-41
ML34224a,48.06,MINDY3,ubiquitin carboxyl-terminal hydrolase MINDY-3 isoform a [Homo sapiens],3.60e-82
ML01794a,47.99,ENO1,alpha-enolase isoform 1 [Homo sapiens],0.0
ML27899a,47.95,WASF3,wiskott-Aldrich syndrome protein family member 3 isoform 1 [Homo sapiens],6.17e-12
ML03251a,47.93,FOXB1,forkhead box protein B1 [Homo sapiens],4.12e-10
ML08261a,47.91,MAPK9,mitogen-activated protein kinase 9 isoform alpha2 [Homo sapiens],2.25e-158
ML11225a,47.91,C1QTNF6,complement C1q tumor necrosis factor-related protein 6 isoform 1 precursor [Homo sapiens],1.67e-06
ML073266a,47.88,MYEF2,myelin expression factor 2 isoform a [Homo sapiens],6.90e-33
ML004441a,47.81,RASA1,ras GTPase-activating protein 1 isoform 1 [Homo sapiens],2.57e-22
ML084431a,47.74,DMGDH,dimethylglycine dehydrogenase, mitochondrial precursor [Homo sapiens],0.0
ML14886a,47.66,HNRNPK,heterogeneous nuclear ribonucleoprotein K isoform a [Homo sapiens],9.30e-14
ML03833a,47.65,CLUH,clustered mitochondria protein homolog isoform 1 [Homo sapiens],7.42e-33
ML011722a,47.62,EXOC5,exocyst complex component 5 [Homo sapiens],3.84e-72
ML017424a,47.58,
ML102250a,47.57,RNF103,E3 ubiquitin-protein ligase RNF103 isoform 1 [Homo sapiens],1.60e-53
ML071159a,47.42,
ML019413a,47.41,IMMP2L,mitochondrial inner membrane protease subunit 2 isoform a [Homo sapiens],1.90e-15
ML167037a,47.38,WDR61,WD repeat-containing protein 61 isoform a [Homo sapiens],7.75e-104
ML070268a,47.22,CAMK1D,calcium/calmodulin-dependent protein kinase type 1D isoform 2 [Homo sapiens],7.42e-146
ML05499a,47.22,
ML09423a,47.20,FAM136A,protein FAM136A isoform 2 [Homo sapiens],7.37e-07
ML182510a,47.19,TRAP1,heat shock protein 75 kDa, mitochondrial isoform 1 precursor [Homo sapiens],0.0
ML004425a,47.19,MED19,mediator of RNA polymerase II transcription subunit 19 isoform 1 [Homo sapiens],4.83e-10
ML008315a,47.13,DENND2C,DENN domain-containing protein 2C isoform 1 [Homo sapiens],2.43e-52
ML11548a,47.11,EMC4,ER membrane protein complex subunit 4 isoform a [Homo sapiens],4.43e-21
ML03475a,47.09,
ML108013a,47.07,CLPX,ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial precursor [Homo sapiens],6.25e-110
ML01174a,47.06,
ML167020a,47.00,COL6A3,collagen alpha-3(VI) chain isoform 1 precursor [Homo sapiens],1.02e-05
ML17405a,46.98,TSG101,tumor susceptibility gene 101 protein [Homo sapiens],3.41e-33
ML296211a,46.93,RTN4IP1,reticulon-4-interacting protein 1, mitochondrial isoform 1 precursor [Homo sapiens],1.89e-23
ML074812a,46.87,UBXN1,UBX domain-containing protein 1 isoform 2 [Homo sapiens],3.98e-13
ML348720a,46.78,DYNLT1,dynein light chain Tctex-type 1 isoform 1 [Homo sapiens],1.73e-55
ML07025a,46.73,
ML084216a,46.71,
ML00228a,46.68,SLC31A1,high affinity copper uptake protein 1 [Homo sapiens],1.04e-16
ML077613a,46.67,FOXN3,forkhead box protein N3 isoform 2 [Homo sapiens],5.59e-39
ML210025a,46.54,RAP1B,ras-related protein Rap-1b isoform 1 precursor [Homo sapiens],3.24e-75
ML065724a,46.52,
ML161322a,46.48,ZRANB2,zinc finger Ran-binding domain-containing protein 2 isoform 1 [Homo sapiens],1.79e-07
ML047316a,46.45,CCDC6,coiled-coil domain-containing protein 6 [Homo sapiens],4.33e-76
ML161326a,46.37,
ML258253a,46.29,GPN1,GPN-loop GTPase 1 isoform a [Homo sapiens],5.38e-122
ML34347a,46.28,DERL2,derlin-2 isoform a [Homo sapiens],2.17e-118
ML001117a,46.28,
ML190415a,46.25,PUM3,pumilio homolog 3 [Homo sapiens],1.76e-72
ML002611a,46.22,POLR2G,DNA-directed RNA polymerase II subunit RPB7 [Homo sapiens],1.42e-91
ML09017a,46.17,
ML073212a,46.16,
ML055915a,46.09,SCO1,protein SCO1 homolog, mitochondrial [Homo sapiens],8.74e-45
ML388116a,46.07,
ML036515a,46.07,
ML35703a,46.06,API5,apoptosis inhibitor 5 isoform a [Homo sapiens],5.17e-63
ML24844a,46.01,CTSC,dipeptidyl peptidase 1 isoform a preproprotein [Homo sapiens],4.38e-09
ML09435a,45.95,VTI1A,vesicle transport through interaction with t-SNAREs homolog 1A isoform b [Homo sapiens],8.20e-27
ML02808a,45.88,SDHAF2,succinate dehydrogenase assembly factor 2, mitochondrial [Homo sapiens],9.78e-28
ML29991a,45.85,TTN,titin isoform IC [Homo sapiens],2.91e-04
ML06635a,45.83,
ML017315a,45.77,ACTBL2,beta-actin-like protein 2 [Homo sapiens],3.46e-27
ML218819a,45.71,AHNAK2,protein AHNAK2 isoform 1 [Homo sapiens],0.001
ML11223a,45.71,TCF7,transcription factor 7 isoform 1 [Homo sapiens],2.29e-39
ML455310a,45.61,CARS,,2.20e-41
ML39333a,45.58,ASPSCR1,tether containing UBX domain for GLUT4 isoform 1 [Homo sapiens],2.84e-13
ML154523a,45.56,POLR1D,DNA-directed RNA polymerases I and III subunit RPAC2 isoform 1 [Homo sapiens],2.07e-04
ML05596a,45.54,LUC7L2,putative RNA-binding protein Luc7-like 2 isoform 1 [Homo sapiens],5.64e-90
ML106628a,45.54,
ML07396a,45.48,OSGEP,probable tRNA N6-adenosine threonylcarbamoyltransferase [Homo sapiens],0.0
ML358834a,45.44,
ML27621a,45.41,TSPO,translocator protein [Homo sapiens],1.03e-06
ML090124a,45.38,DNAJA3,dnaJ homolog subfamily A member 3, mitochondrial isoform 1 [Homo sapiens],6.58e-31
ML002132a,45.35,
ML048114a,45.31,GINS4,DNA replication complex GINS protein SLD5 [Homo sapiens],2.25e-50
ML094335a,45.26,UBE2J2,ubiquitin-conjugating enzyme E2 J2 isoform 2 [Homo sapiens],2.00e-88
ML06913a,45.26,NDUFS1,NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial isoform 1 precursor [Homo sapiens],0.0
ML28561a,45.25,DDX10,probable ATP-dependent RNA helicase DDX10 [Homo sapiens],5.35e-111
ML327434a,45.19,WDR38,WD repeat-containing protein 38 isoform 2 [Homo sapiens],9.80e-14
ML085011a,45.12,ROCK2,rho-associated protein kinase 2 isoform 1 [Homo sapiens],1.94e-174
ML322110a,45.07,PPIL3,peptidyl-prolyl cis-trans isomerase-like 3 isoform PPIL3b [Homo sapiens],5.81e-80
ML13714a,44.89,GTF2F1,general transcription factor IIF subunit 1 [Homo sapiens],5.26e-18
ML004912a,44.82,FAM49B,,2.40e-109
ML046329a,44.80,
ML136011a,44.80,GPC5,glypican-5 precursor [Homo sapiens],2.20e-07
ML019126a,44.72,THOC1,THO complex subunit 1 [Homo sapiens],7.51e-110
ML017434a,44.70,RASA3,ras GTPase-activating protein 3 isoform 1 [Homo sapiens],2.43e-14
ML12072a,44.69,FARSA,phenylalanine--tRNA ligase alpha subunit [Homo sapiens],0.0
ML05002a,44.61,
ML073718a,44.59,IHH,indian hedgehog protein preproprotein [Homo sapiens],1.20e-08
ML12939a,44.59,GNB1L,guanine nucleotide-binding protein subunit beta-like protein 1 [Homo sapiens],5.67e-14
ML00427a,44.57,ANKK1,ankyrin repeat and protein kinase domain-containing protein 1 [Homo sapiens],2.97e-19
ML320913a,44.49,NTMT1,N-terminal Xaa-Pro-Lys N-methyltransferase 1 isoform a [Homo sapiens],4.41e-67
ML010119a,44.48,HAT1,histone acetyltransferase type B catalytic subunit [Homo sapiens],7.01e-112
ML276911a,44.42,UTP11,probable U3 small nucleolar RNA-associated protein 11 [Homo sapiens],5.27e-37
ML04648a,44.39,UCHL1,ubiquitin carboxyl-terminal hydrolase isozyme L1 [Homo sapiens],2.19e-59
ML185513a,44.21,
ML08981a,44.19,AP1M1,AP-1 complex subunit mu-1 isoform 2 [Homo sapiens],1.44e-178
ML13838a,44.16,PTPRG,receptor-type tyrosine-protein phosphatase gamma isoform 1 precursor [Homo sapiens],1.09e-26
ML01103a,44.10,PPP1R12B,protein phosphatase 1 regulatory subunit 12B isoform a [Homo sapiens],5.86e-64
ML00982a,44.01,C19orf47,uncharacterized protein C19orf47 isoform 2 [Homo sapiens],5.94e-16
ML305533a,44.00,CHP1,calcineurin B homologous protein 1 [Homo sapiens],5.42e-49
ML190612a,43.99,TRA2B,transformer-2 protein homolog beta isoform 1 [Homo sapiens],3.18e-14
ML07442a,43.98,MTFR1,mitochondrial fission regulator 1 isoform 1 [Homo sapiens],1.16e-11
ML102915a,43.93,SF3A3,splicing factor 3A subunit 3 isoform 1 [Homo sapiens],1.76e-173
ML01195a,43.89,MEIG1,meiosis expressed gene 1 protein homolog [Homo sapiens],3.58e-23
ML458318a,43.84,
ML398341a,43.83,MED4,mediator of RNA polymerase II transcription subunit 4 isoform 1 [Homo sapiens],1.18e-20
ML062228a,43.81,CSTF3,cleavage stimulation factor subunit 3 isoform 1 [Homo sapiens],5.33e-142
ML042727a,43.80,PGK2,phosphoglycerate kinase 2 [Homo sapiens],6.05e-95
ML00765a,43.64,RHEB,GTP-binding protein Rheb [Homo sapiens],6.00e-60
ML200229a,43.57,SERPINB9,serpin B9 [Homo sapiens],4.86e-38
ML311631a,43.57,PPM1G,protein phosphatase 1G [Homo sapiens],1.08e-68
ML073235a,43.54,NIP7,60S ribosome subunit biogenesis protein NIP7 homolog isoform 1 [Homo sapiens],6.29e-91
ML08061a,43.54,RNF115,E3 ubiquitin-protein ligase RNF115 [Homo sapiens],0.003
ML02078a,43.50,
ML327429a,43.49,CMPK1,UMP-CMP kinase isoform c [Homo sapiens],1.42e-56
ML376311a,43.46,NCK2,cytoplasmic protein NCK2 isoform A [Homo sapiens],4.83e-29
ML084434a,43.44,HERC2,E3 ubiquitin-protein ligase HERC2 [Homo sapiens],2.30e-08
ML32218a,43.42,DCTN6,dynactin subunit 6 [Homo sapiens],1.02e-50
ML273221a,43.40,TXLNA,alpha-taxilin isoform 1 [Homo sapiens],1.53e-76
ML39511a,43.39,SFXN3,sideroflexin-3 [Homo sapiens],1.29e-15
ML220721a,43.38,
ML21909a,43.35,MRPL15,39S ribosomal protein L15, mitochondrial [Homo sapiens],7.29e-18
ML097517a,43.33,
ML14432a,43.33,
ML093049a,43.30,
ML047110a,43.30,
ML205716a,43.13,TKT,transketolase isoform 1 [Homo sapiens],2.52e-134
ML20874a,43.07,COL4A3BP,,5.42e-20
ML18441a,43.06,ACTL6A,actin-like protein 6A isoform 1 [Homo sapiens],2.59e-173
ML14967a,43.04,MRPL19,39S ribosomal protein L19, mitochondrial [Homo sapiens],5.89e-07
ML306124a,42.97,WDR5,WD repeat-containing protein 5 isoform 1 [Homo sapiens],2.72e-48
ML039723a,42.94,PLPP4,phospholipid phosphatase 4 isoform a [Homo sapiens],1.14e-64
ML02163a,42.94,EXOSC9,exosome complex component RRP45 isoform 2 [Homo sapiens],3.09e-33
ML007419a,42.90,EIF3A,eukaryotic translation initiation factor 3 subunit A [Homo sapiens],7.36e-28
ML22751a,42.89,
ML049632a,42.85,IST1,IST1 homolog isoform a [Homo sapiens],1.04e-79
ML040730a,42.77,ORMDL3,ORM1-like protein 3 [Homo sapiens],6.90e-42
ML33725a,42.72,UBFD1,ubiquitin domain-containing protein UBFD1 [Homo sapiens],5.12e-51
ML021120a,42.72,ARX,homeobox protein ARX [Homo sapiens],3.58e-25
ML03712a,42.71,
ML00957a,42.70,SACM1L,phosphatidylinositol-3-phosphatase SAC1 isoform 1 [Homo sapiens],2.23e-169
ML016310a,42.68,CDK9,cyclin-dependent kinase 9 [Homo sapiens],1.94e-160
ML05136a,42.57,GEMIN2,gem-associated protein 2 isoform alpha [Homo sapiens],1.55e-07
ML015011a,42.54,MOSPD2,motile sperm domain-containing protein 2 isoform 1 [Homo sapiens],6.65e-30
ML39332a,42.52,PRMT3,protein arginine N-methyltransferase 3 isoform 1 [Homo sapiens],3.39e-107
ML25766a,42.43,ATG3,ubiquitin-like-conjugating enzyme ATG3 isoform 1 [Homo sapiens],6.63e-91
ML215414a,42.43,
ML22529a,42.42,
ML120716a,42.39,HSPA4L,heat shock 70 kDa protein 4L isoform 1 [Homo sapiens],0.0
ML14171a,42.34,UBA5,ubiquitin-like modifier-activating enzyme 5 isoform 1 [Homo sapiens],3.91e-159
ML12051a,42.30,PDE4D,cAMP-specific 3',5'-cyclic phosphodiesterase 4D isoform PDE4D4 [Homo sapiens],2.78e-123
ML073418a,42.30,
ML063912a,42.24,COX15,cytochrome c oxidase assembly protein COX15 homolog isoform 1 [Homo sapiens],1.49e-84
ML073275a,42.22,CRABP2,cellular retinoic acid-binding protein 2 [Homo sapiens],9.35e-07
ML00634a,42.20,RDH10,retinol dehydrogenase 10 [Homo sapiens],3.46e-38
ML073710a,42.16,U2AF1,splicing factor U2AF 35 kDa subunit isoform a [Homo sapiens],1.17e-57
ML003313a,42.14,PDE4D,cAMP-specific 3',5'-cyclic phosphodiesterase 4D isoform PDE4D4 [Homo sapiens],3.05e-34
ML23335a,42.02,MRPL4,39S ribosomal protein L4, mitochondrial isoform a [Homo sapiens],2.47e-05
ML28356a,42.01,TMEM208,transmembrane protein 208 isoform 1 [Homo sapiens],6.33e-29
ML17055a,42.00,
ML091212a,41.99,SLC35F6,solute carrier family 35 member F6 precursor [Homo sapiens],6.69e-70
ML019211a,41.97,GSTM5,glutathione S-transferase Mu 5 [Homo sapiens],4.18e-43
ML46356a,41.95,THOC3,THO complex subunit 3 isoform 1 [Homo sapiens],2.18e-102
ML05137a,41.94,
ML13045a,41.93,SENP1,sentrin-specific protease 1 [Homo sapiens],2.85e-81
