#ID,TPM,SEBE_PEDROS_CELLS,TOP_HSAP_BLAST,TOPHIT_DESCRIPTION,BLAST_E-VALUE
ML26358a,63558.36,ACTB,actin, cytoplasmic 1 [Homo sapiens],0.0
ML39831a,111.78,RIOK1,serine/threonine-protein kinase RIO1 isoform 1 [Homo sapiens],3.32e-152
ML017434a,111.61,RASA3,ras GTPase-activating protein 3 isoform 1 [Homo sapiens],2.43e-14
ML06165a,111.59,
ML06458a,111.45,
ML305512a,111.40,TEKT1,tektin-1 [Homo sapiens],9.29e-115
ML07526a,110.82,CPNE3,copine-3 [Homo sapiens],0.0
ML046327a,110.73,
ML35321a,110.55,IPO5,importin-5 [Homo sapiens],5.08e-15
ML15042a,110.54,PBDC1,protein PBDC1 isoform 1 [Homo sapiens],1.53e-14
ML005326a,110.51,ABCF3,ATP-binding cassette sub-family F member 3 isoform 1 [Homo sapiens],6.13e-95
ML04122a,110.43,FRAS1,extracellular matrix protein FRAS1 isoform 1 precursor [Homo sapiens],1.83e-04
ML136018a,110.34,
ML02803a,109.50,
ML148937a,109.45,ANXA13,annexin A13 isoform a [Homo sapiens],5.87e-80
ML35308a,109.31,
ML252812a,109.25,LASP1,LIM and SH3 domain protein 1 isoform a [Homo sapiens],1.05e-22
ML154195a,109.21,STK11,serine/threonine-protein kinase STK11 [Homo sapiens],8.70e-97
ML05851a,109.12,PRPS1,ribose-phosphate pyrophosphokinase 1 isoform 1 [Homo sapiens],0.0
ML06708a,109.08,GNL3,guanine nucleotide-binding protein-like 3 isoform 1 [Homo sapiens],1.35e-30
ML17728a,109.06,ESD,S-formylglutathione hydrolase [Homo sapiens],1.07e-72
ML046521a,109.00,RUNDC3A,RUN domain-containing protein 3A isoform 1 [Homo sapiens],3.92e-52
ML22784a,108.66,ZHX3,zinc fingers and homeoboxes protein 3 isoform a [Homo sapiens],2.35e-05
ML30554a,108.63,WIPI2,WD repeat domain phosphoinositide-interacting protein 2 isoform a [Homo sapiens],4.37e-166
ML167034a,108.63,PDIA4,protein disulfide-isomerase A4 isofrom 2 precursor [Homo sapiens],3.08e-51
ML042724a,108.38,
ML056931a,108.18,
ML069133a,108.11,
ML082113a,107.90,RAP1B,ras-related protein Rap-1b isoform 1 precursor [Homo sapiens],4.19e-114
ML16562a,107.83,BLVRB,flavin reductase (NADPH) [Homo sapiens],3.74e-10
ML037015a,107.82,SDF2L1,stromal cell-derived factor 2-like protein 1 precursor [Homo sapiens],9.32e-68
ML04816a,107.71,SNX2,sorting nexin-2 isoform 1 [Homo sapiens],5.31e-91
ML00394a,107.70,C8orf37,protein C8orf37 isoform 1 [Homo sapiens],9.49e-07
ML007336a,107.52,
ML17405a,107.03,TSG101,tumor susceptibility gene 101 protein [Homo sapiens],3.41e-33
ML20029a,106.92,TEAD4,transcriptional enhancer factor TEF-3 isoform 1 [Homo sapiens],2.53e-49
ML009137a,106.90,GDI1,rab GDP dissociation inhibitor alpha [Homo sapiens],0.0
ML234564a,106.78,PNO1,RNA-binding protein PNO1 isoform 1 [Homo sapiens],1.22e-107
ML01549a,106.71,AP1B1,AP-1 complex subunit beta-1 isoform a [Homo sapiens],0.0
ML25062a,106.70,ACTN1,alpha-actinin-1 isoform a [Homo sapiens],0.0
ML13538a,106.61,PSMA6,proteasome subunit alpha type-6 isoform a [Homo sapiens],1.38e-105
ML08573a,106.12,NAA40,N-alpha-acetyltransferase 40 isoform 1 [Homo sapiens],2.82e-47
ML04908a,106.08,DOT1L,histone-lysine N-methyltransferase, H3 lysine-79 specific [Homo sapiens],3.27e-05
ML033234a,105.86,RIBC2,RIB43A-like with coiled-coils protein 2 [Homo sapiens],1.99e-80
ML03525a,105.84,PSTPIP1,proline-serine-threonine phosphatase-interacting protein 1 isoform 1 [Homo sapiens],1.27e-49
ML15044a,105.83,SOWAHA,ankyrin repeat domain-containing protein SOWAHA precursor [Homo sapiens],6.05e-23
ML02882a,105.73,RPN1,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 precursor [Homo sapiens],9.87e-155
ML039721a,105.65,
ML05493a,105.40,U2AF1,splicing factor U2AF 35 kDa subunit isoform a [Homo sapiens],2.09e-67
ML03875a,105.23,ZFAND5,AN1-type zinc finger protein 5 [Homo sapiens],1.20e-43
ML239915a,105.11,BUB3,mitotic checkpoint protein BUB3 isoform a [Homo sapiens],1.31e-34
ML20163a,105.03,ALDH1L2,mitochondrial 10-formyltetrahydrofolate dehydrogenase precursor [Homo sapiens],0.0
ML005327a,104.78,ABCF3,ATP-binding cassette sub-family F member 3 isoform 1 [Homo sapiens],6.90e-52
ML00334a,104.73,EIF3J,eukaryotic translation initiation factor 3 subunit J isoform 1 [Homo sapiens],2.97e-05
ML03234a,104.63,ARSB,arylsulfatase B isoform 1 precursor [Homo sapiens],1.92e-98
ML234529a,104.51,BTG1,protein BTG1 [Homo sapiens],1.21e-12
ML01808a,104.46,ATP6V1A,V-type proton ATPase catalytic subunit A [Homo sapiens],0.0
ML03104a,104.32,IFT46,intraflagellar transport protein 46 homolog isoform 2 [Homo sapiens],5.48e-108
ML358823a,104.31,
ML376311a,104.20,NCK2,cytoplasmic protein NCK2 isoform A [Homo sapiens],4.83e-29
ML20448a,104.02,HADHB,trifunctional enzyme subunit beta, mitochondrial isoform 1 precursor [Homo sapiens],0.0
ML12311a,104.01,AP1M1,AP-1 complex subunit mu-1 isoform 2 [Homo sapiens],3.42e-66
ML05325a,103.96,
ML271531a,103.70,CAPZB,F-actin-capping protein subunit beta isoform 1 [Homo sapiens],3.27e-134
ML00355a,103.62,RBP1,retinol-binding protein 1 isoform d [Homo sapiens],4.63e-04
ML01501a,103.59,
ML073717a,103.59,SEPT1,,0.002
ML13249a,103.38,WDR87,WD repeat-containing protein 87 isoform 1 [Homo sapiens],0.002
ML086435a,103.32,CMPK1,UMP-CMP kinase isoform c [Homo sapiens],3.30e-63
ML048614a,103.08,ACVR2A,activin receptor type-2A isoform 1 precursor [Homo sapiens],2.12e-06
ML01928a,102.91,GSTM5,glutathione S-transferase Mu 5 [Homo sapiens],1.44e-39
ML239910a,102.76,CDK8,cyclin-dependent kinase 8 isoform 1 [Homo sapiens],0.0
ML09222a,102.66,AKT3,RAC-gamma serine/threonine-protein kinase isoform 1 [Homo sapiens],2.05e-179
ML02403a,102.63,RRP9,U3 small nucleolar RNA-interacting protein 2 [Homo sapiens],2.07e-101
ML009114a,102.61,PIN4,peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 isoform 1 [Homo sapiens],7.57e-17
ML205624a,102.60,
ML078811a,102.52,MSL3,male-specific lethal 3 homolog isoform a [Homo sapiens],2.75e-19
ML09732a,102.38,
ML006933a,102.24,
ML418613a,102.04,RPAP1,RNA polymerase II-associated protein 1 [Homo sapiens],1.71e-39
ML073212a,101.48,
ML139714a,101.47,
ML166414a,101.19,
ML106622a,101.05,
ML10423a,100.90,CYTH1,cytohesin-1 isoform 2 [Homo sapiens],4.47e-108
ML017948a,100.87,SLC30A6,zinc transporter 6 isoform 2 [Homo sapiens],6.13e-73
ML017926a,100.87,
ML32331a,100.67,SRSF6,serine/arginine-rich splicing factor 6 [Homo sapiens],5.68e-54
ML012312a,100.48,
ML11543a,100.26,ASCC3,activating signal cointegrator 1 complex subunit 3 isoform a [Homo sapiens],0.0
ML079712a,100.24,COQ10A,coenzyme Q-binding protein COQ10 homolog A, mitochondrial isoform a [Homo sapiens],9.01e-28
ML129317a,100.22,
ML368812a,100.17,TMEM50B,transmembrane protein 50B [Homo sapiens],4.95e-48
ML08572a,100.08,DNAAF3,dynein assembly factor 3, axonemal isoform 3 [Homo sapiens],3.24e-78
ML01353a,99.93,RAD23A,UV excision repair protein RAD23 homolog A isoform 1 [Homo sapiens],1.80e-58
ML05221a,99.66,
ML05716a,99.56,SLCO4A1,solute carrier organic anion transporter family member 4A1 [Homo sapiens],1.11e-14
ML005350a,99.50,IPO4,importin-4 [Homo sapiens],1.62e-119
ML06905a,99.17,ACYP1,acylphosphatase-1 isoform a [Homo sapiens],1.98e-26
ML08236a,98.81,
ML115613a,98.78,
ML39838a,98.76,NUDCD3,nudC domain-containing protein 3 [Homo sapiens],1.15e-45
ML220725a,98.44,
ML17407a,98.29,TSG101,tumor susceptibility gene 101 protein [Homo sapiens],8.20e-30
ML070812a,98.24,HNRNPA2B1,heterogeneous nuclear ribonucleoproteins A2/B1 isoform A2 [Homo sapiens],5.82e-36
ML13375a,97.86,RUBCN,run domain Beclin-1-interacting and cysteine-rich domain-containing protein isoform 2 [Homo sapiens],2.50e-75
ML102250a,97.58,RNF103,E3 ubiquitin-protein ligase RNF103 isoform 1 [Homo sapiens],1.60e-53
ML34635a,97.58,SVEP1,sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 precursor [Homo sapiens],9.45e-19
ML139110a,97.56,TGIF2-C20orf24,,3.53e-34
ML00912a,97.49,CMIP,C-Maf-inducing protein isoform C-Mip [Homo sapiens],5.61e-93
ML046423a,97.16,
ML40948a,97.04,
ML204420a,96.99,CSNK2A1,casein kinase II subunit alpha isoform a [Homo sapiens],0.0
ML068130a,96.98,SNIP1,smad nuclear-interacting protein 1 [Homo sapiens],4.61e-78
ML043311a,96.89,MSI2,RNA-binding protein Musashi homolog 2 isoform a [Homo sapiens],2.83e-27
ML21888a,96.89,
ML04905a,96.62,
ML131122a,96.61,EDF1,endothelial differentiation-related factor 1 isoform alpha [Homo sapiens],1.17e-32
ML22662a,96.58,HEBP2,heme-binding protein 2 isoform 2 [Homo sapiens],1.69e-08
ML279619a,96.54,
ML358821a,96.50,RBM42,RNA-binding protein 42 isoform 1 [Homo sapiens],8.48e-56
ML05732a,96.46,JMJD7,bifunctional peptidase and (3S)-lysyl hydroxylase JMJD7 [Homo sapiens],3.33e-69
ML007334a,96.40,DAW1,dynein assembly factor with WDR repeat domains 1 isoform 1 [Homo sapiens],0.0
ML086420a,96.18,
ML18937a,96.07,
ML12367a,96.05,VWF,von Willebrand factor preproprotein [Homo sapiens],0.001
ML033416a,96.05,
ML18932a,95.98,BUD13,BUD13 homolog isoform 1 [Homo sapiens],8.88e-33
ML1541120a,95.95,JUN,transcription factor AP-1 [Homo sapiens],2.11e-25
ML43438a,95.73,UHRF1,E3 ubiquitin-protein ligase UHRF1 isoform 1 [Homo sapiens],0.0
ML074227a,95.72,TRAK1,trafficking kinesin-binding protein 1 isoform 1 [Homo sapiens],3.12e-27
ML36889a,95.68,DENND2A,DENN domain-containing protein 2A isoform a [Homo sapiens],1.42e-20
ML079727a,95.59,SSH3,protein phosphatase Slingshot homolog 3 [Homo sapiens],3.23e-64
ML25766a,95.31,ATG3,ubiquitin-like-conjugating enzyme ATG3 isoform 1 [Homo sapiens],6.63e-91
ML003266a,95.30,CALB2,calretinin isoform 1 [Homo sapiens],2.40e-19
ML12867a,95.23,BANF1,barrier-to-autointegration factor [Homo sapiens],2.06e-41
ML02235a,95.19,XAF1,XIAP-associated factor 1 isoform 1 [Homo sapiens],2.35e-25
ML20449a,95.00,ANAPC13,anaphase-promoting complex subunit 13 [Homo sapiens],2.74e-11
ML14771a,94.86,KCNMB4,calcium-activated potassium channel subunit beta-4 [Homo sapiens],4.86e-09
ML03806a,94.84,
ML038818a,94.65,HADHB,trifunctional enzyme subunit beta, mitochondrial isoform 1 precursor [Homo sapiens],2.43e-93
ML14307a,94.57,STARD7,stAR-related lipid transfer protein 7, mitochondrial isoform 1 precursor [Homo sapiens],7.45e-32
ML07887a,94.50,ELMO2,engulfment and cell motility protein 2 isoform a [Homo sapiens],5.56e-81
ML00496a,94.22,CYLD,ubiquitin carboxyl-terminal hydrolase CYLD isoform 1 [Homo sapiens],2.97e-102
ML016319a,94.11,PSMB6,proteasome subunit beta type-6 isoform 1 [Homo sapiens],3.05e-92
ML161328a,93.59,SLC34A2,sodium-dependent phosphate transport protein 2B isoform a [Homo sapiens],9.50e-63
ML01548a,93.34,
ML200227a,93.32,
ML10541a,92.69,ACLY,ATP-citrate synthase isoform 1 [Homo sapiens],0.0
ML030010a,92.63,UBE2L3,ubiquitin-conjugating enzyme E2 L3 isoform 1 [Homo sapiens],1.83e-61
ML39837a,92.61,NDUFA5,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 isoform 1 [Homo sapiens],1.70e-17
ML141117a,92.56,TNFAIP8L3,tumor necrosis factor alpha-induced protein 8-like protein 3 isoform 2 [Homo sapiens],3.12e-33
ML282513a,92.38,
ML35887a,92.34,MPP2,MAGUK p55 subfamily member 2 isoform 3 [Homo sapiens],8.97e-152
ML003244a,92.15,
ML17739a,92.13,ODC1,ornithine decarboxylase isoform 1 [Homo sapiens],6.87e-61
ML40941a,91.96,
ML04739a,91.92,
ML143041a,91.72,
ML02312a,91.72,TUSC2,tumor suppressor candidate 2 [Homo sapiens],4.70e-08
ML09515a,91.71,EIF3G,eukaryotic translation initiation factor 3 subunit G [Homo sapiens],7.62e-08
ML148520a,91.46,CNDP2,cytosolic non-specific dipeptidase isoform 1 [Homo sapiens],0.0
ML13582a,91.18,CCDC25,coiled-coil domain-containing protein 25 isoform 1 [Homo sapiens],4.89e-28
ML14522a,91.04,
ML01441a,90.96,DNM1L,dynamin-1-like protein isoform 1 [Homo sapiens],4.93e-114
ML15994a,90.77,CTSK,cathepsin K preproprotein [Homo sapiens],2.95e-33
ML04651a,90.59,
ML20793a,90.53,
ML08981a,90.37,AP1M1,AP-1 complex subunit mu-1 isoform 2 [Homo sapiens],1.44e-178
ML06262a,90.35,CSNK2B,casein kinase II subunit beta isoform 1 [Homo sapiens],3.19e-126
ML44423a,90.31,
ML046312a,90.30,STKLD1,serine/threonine kinase-like domain-containing protein STKLD1 [Homo sapiens],4.73e-45
ML22161a,90.27,
ML12239a,90.23,NOVA2,RNA-binding protein Nova-2 [Homo sapiens],2.25e-31
ML22352a,90.04,
ML008122a,89.98,
ML202510a,89.80,
ML00539a,89.70,
ML021113a,89.67,RAB8B,ras-related protein Rab-8B [Homo sapiens],5.23e-100
ML09171a,89.47,TRMT112,multifunctional methyltransferase subunit TRM112-like protein isoform 1 [Homo sapiens],4.50e-27
ML015726a,89.33,SNX27,sorting nexin-27 isoform 1 [Homo sapiens],1.53e-114
ML375928a,89.21,DNAI2,dynein intermediate chain 2, axonemal isoform 1 [Homo sapiens],0.0
ML06337a,88.95,AKR1A1,aldo-keto reductase family 1 member A1 [Homo sapiens],1.16e-86
ML033417a,88.86,PTPDC1,protein tyrosine phosphatase domain-containing protein 1 isoform 3 [Homo sapiens],1.05e-63
ML10941a,88.83,BAK1,bcl-2 homologous antagonist/killer [Homo sapiens],4.43e-09
ML034670a,88.75,SMARCC2,SWI/SNF complex subunit SMARCC2 isoform d [Homo sapiens],6.07e-108
ML19067a,88.63,TRMT13,tRNA:m(4)X modification enzyme TRM13 homolog [Homo sapiens],5.44e-46
ML005127a,88.54,SMARCB1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 isoform a [Homo sapiens],7.69e-65
ML048615a,88.49,
ML1541107a,88.13,PIN1,peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 [Homo sapiens],1.18e-47
ML06653a,87.98,DENND6A,protein DENND6A [Homo sapiens],1.44e-78
ML08801a,87.97,CHST3,carbohydrate sulfotransferase 3 [Homo sapiens],2.45e-24
ML00486a,87.84,PPP1CB,serine/threonine-protein phosphatase PP1-beta catalytic subunit isoform 1 [Homo sapiens],0.0
ML174722a,87.83,
ML021112a,87.75,SVEP1,sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 precursor [Homo sapiens],6.70e-05
ML274422a,87.66,RHOC,rho-related GTP-binding protein RhoC precursor [Homo sapiens],2.22e-51
ML091211a,87.55,HTATSF1,HIV Tat-specific factor 1 [Homo sapiens],5.15e-82
ML03634a,87.53,GRINA,protein lifeguard 1 [Homo sapiens],5.15e-58
ML104335a,87.48,
ML040420a,87.34,SUCLG2,succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial isoform 2 precursor [Homo sapiens],2.88e-161
ML23311a,87.04,PAK6,serine/threonine-protein kinase PAK 6 isoform 1 [Homo sapiens],1.44e-50
ML042719a,86.69,SH3GL3,endophilin-A3 isoform a [Homo sapiens],2.16e-87
ML00911a,86.56,CMIP,C-Maf-inducing protein isoform C-Mip [Homo sapiens],9.31e-60
ML042727a,86.41,PGK2,phosphoglycerate kinase 2 [Homo sapiens],6.05e-95
ML046722a,86.27,SCUBE1,signal peptide, CUB and EGF-like domain-containing protein 1 precursor [Homo sapiens],4.05e-04
ML01205a,86.22,SMAD9,mothers against decapentaplegic homolog 9 isoform a [Homo sapiens],5.73e-174
ML03631a,85.96,GRINA,protein lifeguard 1 [Homo sapiens],2.86e-61
ML04007a,85.82,DNAJC2,dnaJ homolog subfamily C member 2 isoform 1 [Homo sapiens],1.13e-113
ML093524a,85.77,LMAN2L,VIP36-like protein isoform 2 precursor [Homo sapiens],8.03e-79
ML279617a,85.71,GFER,FAD-linked sulfhydryl oxidase ALR [Homo sapiens],8.99e-44
ML077221a,85.35,
ML08594a,85.33,
ML35703a,85.30,API5,apoptosis inhibitor 5 isoform a [Homo sapiens],5.17e-63
ML093044a,85.16,CSTB,cystatin-B [Homo sapiens],5.15e-15
ML41278a,85.13,TXNDC2,thioredoxin domain-containing protein 2 isoform 1 [Homo sapiens],0.001
ML01247a,85.12,UTP3,something about silencing protein 10 [Homo sapiens],3.37e-44
ML19208a,85.11,
ML045246a,85.09,PIK3R1,phosphatidylinositol 3-kinase regulatory subunit alpha isoform 1 [Homo sapiens],4.13e-24
ML17564a,85.07,
ML435834a,84.88,
ML21548a,84.62,HEBP1,heme-binding protein 1 [Homo sapiens],6.26e-07
ML12868a,84.59,SRSF7,serine/arginine-rich splicing factor 7 isoform 1 [Homo sapiens],2.54e-26
ML19327a,84.39,CYB5B,cytochrome b5 type B [Homo sapiens],5.68e-34
ML17372a,84.33,
ML458318a,84.27,
ML065324a,84.23,BUD31,protein BUD31 homolog [Homo sapiens],2.96e-88
ML03197a,84.01,GCC2,GRIP and coiled-coil domain-containing protein 2 [Homo sapiens],1.02e-36
ML111722a,83.99,ELAVL2,ELAV-like protein 2 isoform a [Homo sapiens],1.56e-33
ML11642a,83.97,CHST15,carbohydrate sulfotransferase 15 isoform 1 [Homo sapiens],8.35e-34
ML093049a,83.86,
ML00854a,83.86,PCSK5,proprotein convertase subtilisin/kexin type 5 isoform 3 precursor [Homo sapiens],4.07e-12
ML01602a,83.75,
ML044111a,83.72,NEDD4,E3 ubiquitin-protein ligase NEDD4 isoform 1 [Homo sapiens],0.0
ML49659a,83.64,PSMD3,26S proteasome non-ATPase regulatory subunit 3 [Homo sapiens],2.27e-173
ML017940a,83.57,
ML001110a,83.41,GLUD1,glutamate dehydrogenase 1, mitochondrial isoform a precursor [Homo sapiens],6.17e-144
ML10004a,83.13,POP1,ribonucleases P/MRP protein subunit POP1 [Homo sapiens],9.35e-20
ML02975a,82.98,TXNL1,thioredoxin-like protein 1 [Homo sapiens],3.74e-19
ML016360a,82.87,
ML13331a,82.83,
ML016721a,82.61,
ML063318a,82.24,NKX1-2,NK1 transcription factor-related protein 2 [Homo sapiens],4.67e-05
ML073210a,82.24,STAU1,double-stranded RNA-binding protein Staufen homolog 1 isoform b [Homo sapiens],3.31e-04
ML05801a,82.21,
ML013610a,82.11,
ML076031a,82.11,SLC35A1,CMP-sialic acid transporter isoform a [Homo sapiens],1.15e-21
ML21805a,82.09,
ML05139a,81.75,EMG1,ribosomal RNA small subunit methyltransferase NEP1 isoform 1 [Homo sapiens],5.28e-96
ML17892a,81.60,
ML11563a,81.50,RWDD4,RWD domain-containing protein 4 isoform 1 [Homo sapiens],2.98e-34
ML034671a,81.43,JAZF1,juxtaposed with another zinc finger protein 1 [Homo sapiens],0.004
ML27898a,81.16,
ML005128a,81.14,SMARCB1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 isoform a [Homo sapiens],8.82e-54
ML095319a,81.07,
ML207510a,81.00,
ML200233a,81.00,NUDT14,uridine diphosphate glucose pyrophosphatase NUDT14 isoform 1 [Homo sapiens],1.34e-06
ML016340a,80.90,NUP43,nucleoporin Nup43 [Homo sapiens],2.88e-19
ML40161a,80.64,
ML311631a,80.63,PPM1G,protein phosphatase 1G [Homo sapiens],1.08e-68
ML218819a,80.56,AHNAK2,protein AHNAK2 isoform 1 [Homo sapiens],0.001
ML24993a,80.34,
ML038023a,80.28,NCAPG,condensin complex subunit 3 [Homo sapiens],2.46e-14
ML03583a,80.15,EPN2,epsin-2 isoform b [Homo sapiens],6.10e-89
ML070811a,80.00,LZIC,protein LZIC isoform a [Homo sapiens],9.82e-51
ML167023a,79.99,SMPDL3A,acid sphingomyelinase-like phosphodiesterase 3a isoform a precursor [Homo sapiens],6.42e-08
ML189334a,79.94,NUDT13,nucleoside diphosphate-linked moiety X motif 13 isoform a [Homo sapiens],2.56e-34
ML11547a,79.80,SEC62,translocation protein SEC62 [Homo sapiens],3.86e-26
ML39333a,79.77,ASPSCR1,tether containing UBX domain for GLUT4 isoform 1 [Homo sapiens],2.84e-13
ML20877a,79.65,PPIF,peptidyl-prolyl cis-trans isomerase F, mitochondrial precursor [Homo sapiens],1.10e-80
ML078813a,79.59,THOC7,THO complex subunit 7 homolog isoform 1 [Homo sapiens],2.38e-17
ML223529a,79.56,
ML015723a,79.53,EML2,echinoderm microtubule-associated protein-like 2 isoform 2 [Homo sapiens],1.35e-153
ML23313a,79.46,SRPRA,signal recognition particle receptor subunit alpha isoform 1 [Homo sapiens],8.31e-165
ML216915a,79.36,PDE9A,high affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A isoform a [Homo sapiens],6.57e-126
ML073275a,79.24,CRABP2,cellular retinoic acid-binding protein 2 [Homo sapiens],9.35e-07
ML435829a,79.17,
ML017426a,79.16,
ML091217a,79.16,
ML090118a,79.12,GLS2,glutaminase liver isoform, mitochondrial isoform 1 precursor [Homo sapiens],1.67e-141
ML07863a,78.91,ABHD2,monoacylglycerol lipase ABHD2 [Homo sapiens],1.72e-76
ML156513a,78.77,GNAI1,guanine nucleotide-binding protein G(i) subunit alpha-1 isoform 1 [Homo sapiens],1.40e-133
ML076023a,78.66,OSBPL9,oxysterol-binding protein-related protein 9 isoform e [Homo sapiens],1.18e-144
ML07743a,78.54,ELOVL3,elongation of very long chain fatty acids protein 3 [Homo sapiens],3.39e-46
ML398320a,78.35,GNG7,guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-7 [Homo sapiens],1.93e-09
ML104628a,78.34,
ML073269a,78.24,EIF2S2,eukaryotic translation initiation factor 2 subunit 2 isoform 1 [Homo sapiens],6.13e-88
ML19678a,78.14,PRMT9,protein arginine N-methyltransferase 9 isoform 1 [Homo sapiens],1.99e-21
ML021129a,78.05,FAH,fumarylacetoacetase [Homo sapiens],6.53e-161
ML16642a,78.02,
ML12075a,78.00,ROPN1L,ropporin-1-like protein [Homo sapiens],3.86e-62
ML09666a,77.69,FBXO9,F-box only protein 9 isoform 2 [Homo sapiens],3.33e-51
ML018032a,77.57,GTPBP4,nucleolar GTP-binding protein 1 [Homo sapiens],0.0
ML402916a,77.56,SDK1,protein sidekick-1 isoform 1 [Homo sapiens],2.67e-10
ML03276a,77.54,
ML45839a,77.48,
ML388112a,77.48,LOC101928841,uncharacterized protein LOC101928841 [Homo sapiens],4.00e-10
ML005344a,77.46,
ML040412a,77.43,UBAP2,ubiquitin-associated protein 2 isoform 1 [Homo sapiens],8.76e-09
ML011730a,77.22,HABP2,hyaluronan-binding protein 2 isoform 1 preproprotein [Homo sapiens],3.24e-07
ML12825a,76.97,ZDHHC20,palmitoyltransferase ZDHHC20 isoform 3 [Homo sapiens],2.03e-73
ML01206a,76.96,TAF9B,transcription initiation factor TFIID subunit 9B [Homo sapiens],1.98e-31
ML051316a,76.96,DUSP7,dual specificity protein phosphatase 7 [Homo sapiens],1.32e-35
ML025013a,76.84,SERPINI1,neuroserpin precursor [Homo sapiens],2.30e-63
ML053611a,76.83,
ML00367a,76.80,ETV5,ETS translocation variant 5 [Homo sapiens],5.74e-20
ML00221a,76.79,EIF3C,eukaryotic translation initiation factor 3 subunit C isoform a [Homo sapiens],0.0
ML19762a,76.69,DLG1,disks large homolog 1 isoform 6 [Homo sapiens],6.94e-11
ML116925a,76.67,
ML220715a,76.67,
ML311611a,76.59,
ML11591a,76.41,
ML086617a,76.37,NOLC1,nucleolar and coiled-body phosphoprotein 1 isoform 2 [Homo sapiens],6.04e-28
ML05673a,76.36,PSME3,proteasome activator complex subunit 3 isoform 1 [Homo sapiens],2.95e-22
ML01814a,76.23,TMEM241,transmembrane protein 241 isoform 1 [Homo sapiens],7.03e-04
ML463537a,76.10,CPNE9,copine-9 isoform 1 [Homo sapiens],5.68e-21
ML41861a,76.08,PRPF40A,pre-mRNA-processing factor 40 homolog A isoform 4 [Homo sapiens],2.32e-96
ML20764a,76.02,
ML17373a,76.01,CTH,cystathionine gamma-lyase isoform 1 [Homo sapiens],1.38e-148
ML07824a,76.00,NCK2,cytoplasmic protein NCK2 isoform A [Homo sapiens],4.69e-39
ML062231a,75.96,IPMK,inositol polyphosphate multikinase [Homo sapiens],7.47e-22
ML046430a,75.86,ZBTB16,zinc finger and BTB domain-containing protein 16 isoform 1 [Homo sapiens],8.85e-13
ML02914a,75.74,DDX47,probable ATP-dependent RNA helicase DDX47 isoform 1 [Homo sapiens],0.0
ML04793a,75.65,NHP2,H/ACA ribonucleoprotein complex subunit 2 isoform a [Homo sapiens],5.33e-44
ML004511a,75.62,
ML00612a,75.60,
ML28208a,75.52,SEC24C,protein transport protein Sec24C [Homo sapiens],0.0
ML010313a,75.47,BICRA,BRD4-interacting chromatin-remodeling complex-associated protein [Homo sapiens],5.97e-09
ML016357a,75.24,RHOV,rho-related GTP-binding protein RhoV [Homo sapiens],2.28e-17
ML00908a,75.18,
ML17597a,75.14,TCEA2,transcription elongation factor A protein 2 isoform a [Homo sapiens],1.19e-82
ML10226a,75.12,
ML250610a,75.01,TCTEX1D1,tctex1 domain-containing protein 1 [Homo sapiens],3.37e-25
ML34227a,75.01,
ML03332a,74.95,SLCO5A1,solute carrier organic anion transporter family member 5A1 isoform 1 [Homo sapiens],3.43e-13
ML064937a,74.87,
ML073258a,74.87,DHDDS,dehydrodolichyl diphosphate synthase complex subunit DHDDS isoform 1 [Homo sapiens],5.24e-73
ML270534a,74.79,POLR2H,DNA-directed RNA polymerases I, II, and III subunit RPABC3 isoform 2 [Homo sapiens],3.61e-49
ML05499a,74.78,
ML03543a,74.72,KCNK3,potassium channel subfamily K member 3 [Homo sapiens],2.88e-20
ML36888a,74.67,ST5,,7.78e-41
ML032410b,74.65,TAL2,T-cell acute lymphocytic leukemia protein 2 [Homo sapiens],7.70e-15
ML37633a,74.63,NDUFS5,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 [Homo sapiens],0.005
ML43117a,74.59,NIPSNAP1,protein NipSnap homolog 1 isoform 1 [Homo sapiens],3.19e-54
ML03314a,74.54,MOCS2,molybdopterin synthase catalytic subunit large subunit MOCS2B [Homo sapiens],3.72e-39
ML32218a,74.45,DCTN6,dynactin subunit 6 [Homo sapiens],1.02e-50
ML35177a,74.37,TBC1D22B,TBC1 domain family member 22B [Homo sapiens],1.04e-135
ML034336a,74.33,COL4A6,collagen alpha-6(IV) chain isoform B precursor [Homo sapiens],1.35e-151
ML07141a,74.27,GOLT1B,vesicle transport protein GOT1B [Homo sapiens],9.32e-42
ML01101a,73.90,MED22,mediator of RNA polymerase II transcription subunit 22 isoform b [Homo sapiens],2.33e-22
ML01064a,73.82,
ML185524a,73.72,
