#ID,TPM,SEBE_PEDROS_CELLS,TOP_HSAP_BLAST,TOPHIT_DESCRIPTION,BLAST_E-VALUE
ML26358a,18437.31,ACTB,actin, cytoplasmic 1 [Homo sapiens],0.0
ML276923a,16876.78,
ML19207a,196.99,IMMP2L,mitochondrial inner membrane protease subunit 2 isoform a [Homo sapiens],2.69e-16
ML00458a,196.92,
ML19066a,196.01,NDUFA12,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 isoform a [Homo sapiens],5.49e-26
ML00023a,194.85,TMEM35A,transmembrane protein 35A [Homo sapiens],1.01e-04
ML084433a,194.54,HERC2,E3 ubiquitin-protein ligase HERC2 [Homo sapiens],1.73e-08
ML11686a,194.31,
ML008519a,194.30,
ML012013a,194.19,CTSL,cathepsin L1 isoform 1 preproprotein [Homo sapiens],1.41e-95
ML06262a,193.96,CSNK2B,casein kinase II subunit beta isoform 1 [Homo sapiens],3.19e-126
ML261712a,192.83,
ML02546a,192.76,FAM177A1,protein FAM177A1 isoform 1 precursor [Homo sapiens],3.32e-10
ML086432a,192.38,PURA,transcriptional activator protein Pur-alpha [Homo sapiens],8.86e-30
ML351716a,192.20,HPRT1,hypoxanthine-guanine phosphoribosyltransferase [Homo sapiens],6.08e-73
ML073211a,192.16,ZNF654,zinc finger protein 654 isoform 1 [Homo sapiens],0.002
ML03182a,191.08,RAB10,ras-related protein Rab-10 [Homo sapiens],1.23e-99
ML073256a,189.42,SOD1,superoxide dismutase [Cu-Zn] [Homo sapiens],3.16e-57
ML045210a,188.72,RAC2,ras-related C3 botulinum toxin substrate 2 [Homo sapiens],9.80e-123
ML053014a,188.52,STOML3,stomatin-like protein 3 isoform 1 [Homo sapiens],1.43e-76
ML005310a,188.52,STRAP,serine-threonine kinase receptor-associated protein [Homo sapiens],3.55e-48
ML01167a,188.13,
ML00992a,187.63,
ML20561a,187.52,RBM45,RNA-binding protein 45 isoform 1 [Homo sapiens],4.48e-47
ML128447a,187.06,PINX1,PIN2/TERF1-interacting telomerase inhibitor 1 isoform 1 [Homo sapiens],2.84e-29
ML07743a,187.00,ELOVL3,elongation of very long chain fatty acids protein 3 [Homo sapiens],3.39e-46
ML154130a,186.42,STIP1,stress-induced-phosphoprotein 1 isoform b [Homo sapiens],5.97e-114
ML003272a,186.30,OBSCN,obscurin isoform IC [Homo sapiens],0.004
ML03192a,185.72,
ML038028a,185.70,THUMPD1,THUMP domain-containing protein 1 [Homo sapiens],1.97e-47
ML175614a,184.97,
ML084217a,184.47,PPWD1,peptidylprolyl isomerase domain and WD repeat-containing protein 1 isoform 1 [Homo sapiens],0.0
ML004443a,184.10,PPIB,peptidyl-prolyl cis-trans isomerase B precursor [Homo sapiens],4.52e-99
ML090219a,183.75,
ML18852a,183.65,
ML04674a,183.00,ABLIM3,actin-binding LIM protein 3 isoform 1 [Homo sapiens],5.03e-65
ML11591a,182.86,
ML13375a,182.75,RUBCN,run domain Beclin-1-interacting and cysteine-rich domain-containing protein isoform 2 [Homo sapiens],2.50e-75
ML026519a,182.67,
ML09425a,182.27,MAPK11,mitogen-activated protein kinase 11 [Homo sapiens],9.44e-148
ML102211a,181.89,
ML049014a,181.23,
ML261720a,180.51,TG,thyroglobulin precursor [Homo sapiens],9.37e-05
ML033226a,180.42,
ML017434a,180.32,RASA3,ras GTPase-activating protein 3 isoform 1 [Homo sapiens],2.43e-14
ML044120a,180.29,
ML21004a,179.68,
ML132021a,179.26,ERH,enhancer of rudimentary homolog [Homo sapiens],5.09e-50
ML21003a,179.17,PHF12,PHD finger protein 12 isoform 1 [Homo sapiens],4.86e-21
ML47553a,178.93,XBP1,X-box-binding protein 1 isoform XBP1(S) [Homo sapiens],3.34e-12
ML09542a,177.75,NDUFA6,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 [Homo sapiens],1.74e-22
ML066513a,177.66,CYC1,cytochrome c1, heme protein, mitochondrial precursor [Homo sapiens],7.35e-61
ML012011a,177.62,GNAL,guanine nucleotide-binding protein G(olf) subunit alpha isoform 1 [Homo sapiens],6.67e-161
ML071160a,177.49,MAEA,E3 ubiquitin-protein transferase MAEA isoform 1 [Homo sapiens],2.95e-116
ML38901a,177.39,
ML09422a,177.38,CNOT4,CCR4-NOT transcription complex subunit 4 isoform f [Homo sapiens],5.30e-109
ML28357a,176.70,POLR3GL,DNA-directed RNA polymerase III subunit RPC7-like isoform 1 [Homo sapiens],3.15e-20
ML10375a,176.54,TUBA1A,tubulin alpha-1A chain isoform 1 [Homo sapiens],1.69e-162
ML06335a,176.53,RIOK2,serine/threonine-protein kinase RIO2 isoform 1 [Homo sapiens],1.96e-140
ML00817a,176.39,
ML076913a,176.25,TMA7,translation machinery-associated protein 7 isoform 1 [Homo sapiens],9.48e-09
ML044110a,175.94,WDR38,WD repeat-containing protein 38 isoform 2 [Homo sapiens],1.86e-04
ML19913a,175.79,ETFB,electron transfer flavoprotein subunit beta isoform 1 [Homo sapiens],2.54e-121
ML343414a,175.68,MYH10,myosin-10 isoform 1 [Homo sapiens],0.003
ML19409a,175.53,METTL26,methyltransferase-like 26 isoform a [Homo sapiens],3.29e-24
ML11592a,175.32,
ML20831a,175.30,TUBA1A,tubulin alpha-1A chain isoform 1 [Homo sapiens],0.0
ML091715a,175.28,LSM7,U6 snRNA-associated Sm-like protein LSm7 [Homo sapiens],2.58e-42
ML046515a,175.27,ATP6V1B2,V-type proton ATPase subunit B, brain isoform [Homo sapiens],0.0
ML282532a,175.19,MFSD11,UNC93-like protein MFSD11 isoform 1 [Homo sapiens],2.69e-14
ML124232a,174.73,LAMB1,laminin subunit beta-1 precursor [Homo sapiens],0.003
ML01508a,174.37,ZCCHC7,zinc finger CCHC domain-containing protein 7 [Homo sapiens],8.78e-19
ML08607a,174.23,
ML351714a,174.23,SEPT7,,9.98e-160
ML16565a,173.98,LRRC57,leucine-rich repeat-containing protein 57 [Homo sapiens],1.40e-50
ML09926a,173.90,
ML138311a,173.81,PTGES3L-AARSD1,,1.33e-06
ML19481a,173.60,NAA50,N-alpha-acetyltransferase 50 isoform 1 [Homo sapiens],3.81e-57
ML458318a,173.37,
ML204415a,173.25,SNRPC,U1 small nuclear ribonucleoprotein C [Homo sapiens],5.95e-31
ML27281a,173.21,
ML03806a,172.70,
ML030412a,172.05,
ML020058a,171.78,BRK1,protein BRICK1 [Homo sapiens],5.39e-27
ML463519a,171.70,HACD2,very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2 isoform b [Homo sapiens],4.69e-39
ML064917a,171.41,FBXO16,F-box only protein 16 isoform 1 [Homo sapiens],2.10e-33
ML04967a,171.33,PARVA,alpha-parvin [Homo sapiens],2.12e-92
ML099212a,171.31,CYP46A1,cholesterol 24-hydroxylase precursor [Homo sapiens],1.85e-41
ML17401a,171.08,PPP4C,serine/threonine-protein phosphatase 4 catalytic subunit isoform 1 [Homo sapiens],1.11e-136
ML03524a,170.85,
ML305538a,170.63,PIP4K2B,phosphatidylinositol 5-phosphate 4-kinase type-2 beta [Homo sapiens],2.96e-104
ML31984a,170.06,CPOX,oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial precursor [Homo sapiens],6.79e-60
ML13371a,169.80,COPS5,COP9 signalosome complex subunit 5 [Homo sapiens],9.25e-130
ML04907a,169.63,SAMD15,sterile alpha motif domain-containing protein 15 [Homo sapiens],5.47e-25
ML218918a,169.53,
ML065739a,169.39,HES1,transcription factor HES-1 [Homo sapiens],3.19e-19
ML270521a,169.10,COQ7,5-demethoxyubiquinone hydroxylase, mitochondrial isoform 1 [Homo sapiens],8.40e-80
ML02877a,168.58,RTCA,RNA 3'-terminal phosphate cyclase isoform b [Homo sapiens],2.02e-105
ML279828a,168.32,OTOG,otogelin isoform b precursor [Homo sapiens],0.003
ML45839a,168.05,
ML054410a,168.05,RNF123,E3 ubiquitin-protein ligase RNF123 [Homo sapiens],7.05e-74
ML02973a,167.94,PARP1,poly [ADP-ribose] polymerase 1 [Homo sapiens],2.81e-64
ML001123a,167.70,CDC123,cell division cycle protein 123 homolog [Homo sapiens],8.95e-75
ML003214a,167.69,HDAC3,histone deacetylase 3 isoform 2 [Homo sapiens],0.0
ML065748a,167.58,SNX12,sorting nexin-12 isoform 1 [Homo sapiens],1.11e-76
ML105411a,167.37,
ML086626a,167.35,MRPL43,39S ribosomal protein L43, mitochondrial isoform a [Homo sapiens],2.26e-10
ML128410a,167.33,TMEM147,transmembrane protein 147 isoform 1 [Homo sapiens],1.49e-75
ML018013a,166.92,
ML02457a,165.91,RASA4,ras GTPase-activating protein 4 isoform 1 [Homo sapiens],9.01e-08
ML077634a,165.86,
ML04068a,165.85,SRSF3,serine/arginine-rich splicing factor 3 [Homo sapiens],1.18e-27
ML21434a,165.78,PDCD6,programmed cell death protein 6 isoform 1 [Homo sapiens],5.89e-47
ML14435a,165.13,RSL1D1,ribosomal L1 domain-containing protein 1 [Homo sapiens],1.31e-31
ML053812a,165.01,ABT1,activator of basal transcription 1 [Homo sapiens],2.56e-42
ML35883a,164.83,RAB2A,ras-related protein Rab-2A isoform a [Homo sapiens],2.90e-128
ML101022a,164.79,USH2A,usherin isoform B precursor [Homo sapiens],2.26e-48
ML141126a,164.33,ALDH4A1,delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial isoform a precursor [Homo sapiens],3.46e-179
ML073258a,164.12,DHDDS,dehydrodolichyl diphosphate synthase complex subunit DHDDS isoform 1 [Homo sapiens],5.24e-73
ML351715a,164.09,
ML10431a,164.02,CNOT1,CCR4-NOT transcription complex subunit 1 isoform a [Homo sapiens],9.02e-13
ML214316a,164.01,
ML046113a,163.68,TMEM11,transmembrane protein 11, mitochondrial [Homo sapiens],6.42e-41
ML02117a,163.32,NUDT21,cleavage and polyadenylation specificity factor subunit 5 [Homo sapiens],4.50e-107
ML00254a,162.55,ADGRL3,adhesion G protein-coupled receptor L3 isoform 6 precursor [Homo sapiens],1.41e-43
ML05531a,162.41,RNPS1,RNA-binding protein with serine-rich domain 1 isoform a [Homo sapiens],6.42e-04
ML016366a,161.79,ARPC5,actin-related protein 2/3 complex subunit 5 isoform 1 [Homo sapiens],2.03e-35
ML01409a,161.67,CFAP20,cilia- and flagella-associated protein 20 [Homo sapiens],1.11e-140
ML233119a,161.64,TXN,thioredoxin isoform 1 [Homo sapiens],5.48e-15
ML06575a,161.48,NMD3,60S ribosomal export protein NMD3 isoform 2 [Homo sapiens],9.43e-178
ML169010a,161.00,
ML26852a,160.42,NDUFV2,NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial precursor [Homo sapiens],3.10e-103
ML282541a,160.25,CTSV,cathepsin L2 preproprotein [Homo sapiens],1.05e-44
ML000116a,160.04,TTC36,tetratricopeptide repeat protein 36 isoform a [Homo sapiens],8.97e-32
ML098612a,159.94,CTSL,cathepsin L1 isoform 1 preproprotein [Homo sapiens],9.82e-55
ML279824a,159.71,
ML073241a,159.68,SH3BGRL3,SH3 domain-binding glutamic acid-rich-like protein 3 [Homo sapiens],1.34e-09
ML09512a,159.66,
ML00077a,159.48,CHRM1,muscarinic acetylcholine receptor M1 [Homo sapiens],0.001
ML002812a,158.96,ISOC1,isochorismatase domain-containing protein 1 [Homo sapiens],2.30e-70
ML11642a,158.92,CHST15,carbohydrate sulfotransferase 15 isoform 1 [Homo sapiens],8.35e-34
ML007336a,158.72,
ML03671a,158.72,CALM3,calmodulin-3 isoform 1 [Homo sapiens],2.21e-58
ML01494a,158.37,UBE2N,ubiquitin-conjugating enzyme E2 N [Homo sapiens],1.94e-76
ML09122a,158.25,ZBTB7A,zinc finger and BTB domain-containing protein 7A [Homo sapiens],7.63e-11
ML067123a,158.22,YIPF1,protein YIPF1 [Homo sapiens],1.11e-47
ML033248a,158.20,RCL1,RNA 3'-terminal phosphate cyclase-like protein isoform a [Homo sapiens],2.58e-108
ML31034a,157.70,
ML010121a,157.69,YPEL5,protein yippee-like 5 [Homo sapiens],3.10e-18
ML102212a,157.46,CNOT11,CCR4-NOT transcription complex subunit 11 [Homo sapiens],5.37e-79
ML069718a,157.46,TOMM40,mitochondrial import receptor subunit TOM40 homolog [Homo sapiens],1.16e-64
ML083718a,157.43,
ML21894a,157.41,NXN,nucleoredoxin isoform 1 [Homo sapiens],4.58e-61
ML204420a,157.00,CSNK2A1,casein kinase II subunit alpha isoform a [Homo sapiens],0.0
ML36923a,156.92,PA2G4,proliferation-associated protein 2G4 [Homo sapiens],5.47e-134
ML14173a,156.81,STPG1,O(6)-methylguanine-induced apoptosis 2 isoform 1 [Homo sapiens],5.70e-29
ML00871a,156.70,CYB561,cytochrome b561 isoform 1 [Homo sapiens],3.78e-35
ML10806a,156.45,
ML274423a,156.43,RAC3,ras-related C3 botulinum toxin substrate 3 isoform 1 [Homo sapiens],7.59e-59
ML085028a,156.20,ARL2,ADP-ribosylation factor-like protein 2 isoform 1 [Homo sapiens],1.18e-113
ML02874a,156.10,GLRX5,glutaredoxin-related protein 5, mitochondrial precursor [Homo sapiens],1.35e-46
ML005317a,156.07,GTPBP10,GTP-binding protein 10 isoform 2 [Homo sapiens],2.62e-82
ML006122a,155.78,MUL1,mitochondrial ubiquitin ligase activator of NFKB 1 [Homo sapiens],2.76e-08
ML06417a,155.46,PPA1,inorganic pyrophosphatase [Homo sapiens],6.48e-93
ML221311a,155.20,POU6F1,POU domain, class 6, transcription factor 1 isoform 2 [Homo sapiens],2.45e-25
ML08239a,155.06,KANSL3,KAT8 regulatory NSL complex subunit 3 isoform 1 [Homo sapiens],9.25e-52
ML08548a,155.06,
ML014421a,155.02,CTSF,cathepsin F precursor [Homo sapiens],1.56e-93
ML065312a,154.70,IDH1,isocitrate dehydrogenase [NADP] cytoplasmic [Homo sapiens],0.0
ML01571a,154.58,CALML3,calmodulin-like protein 3 [Homo sapiens],1.65e-38
ML005311a,154.58,STRAP,serine-threonine kinase receptor-associated protein [Homo sapiens],8.77e-41
ML463514a,154.46,GNL2,nucleolar GTP-binding protein 2 isoform 1 [Homo sapiens],0.0
ML322210a,154.45,CPTP,ceramide-1-phosphate transfer protein [Homo sapiens],1.12e-33
ML022011a,154.38,MYH7,myosin-7 [Homo sapiens],0.0
ML070817a,154.10,PSMA1,proteasome subunit alpha type-1 isoform 2 [Homo sapiens],5.82e-122
ML234536a,154.08,SSPO,,7.02e-15
ML14596a,154.05,HSPE1,10 kDa heat shock protein, mitochondrial [Homo sapiens],7.32e-34
ML008110a,154.03,STT3A,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A isoform a [Homo sapiens],0.0
ML289712a,153.98,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit precursor [Homo sapiens],8.51e-155
ML167020a,153.92,COL6A3,collagen alpha-3(VI) chain isoform 1 precursor [Homo sapiens],1.02e-05
ML03611a,153.84,RCBTB1,RCC1 and BTB domain-containing protein 1 isoform a [Homo sapiens],0.0
ML091214a,153.48,
ML048622a,153.09,
ML008513a,153.06,
ML073269a,152.97,EIF2S2,eukaryotic translation initiation factor 2 subunit 2 isoform 1 [Homo sapiens],6.13e-88
ML12596a,152.53,FRAS1,extracellular matrix protein FRAS1 isoform 1 precursor [Homo sapiens],3.73e-05
ML128210a,152.33,STRIP1,striatin-interacting protein 1 isoform 1 [Homo sapiens],3.91e-120
ML02471a,151.97,
ML03571a,151.44,
ML084429a,150.34,ARPC4,actin-related protein 2/3 complex subunit 4 isoform a [Homo sapiens],1.03e-100
ML009152a,150.24,CA9,carbonic anhydrase 9 precursor [Homo sapiens],5.28e-25
ML096811a,150.09,UBC,polyubiquitin-C [Homo sapiens],0.0
ML06459a,150.05,
ML065753a,150.05,HSPA14,heat shock 70 kDa protein 14 [Homo sapiens],1.29e-66
ML120734a,150.03,MPP2,MAGUK p55 subfamily member 2 isoform 3 [Homo sapiens],1.08e-131
ML14763a,149.75,
ML035011a,149.72,
ML154133a,149.62,RIN2,ras and Rab interactor 2 isoform 2 [Homo sapiens],9.39e-09
ML32591a,149.38,NDUFV1,NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial isoform 1 precursor [Homo sapiens],0.0
ML017433a,149.00,RASA3,ras GTPase-activating protein 3 isoform 1 [Homo sapiens],1.45e-16
ML024112a,148.83,PIM2,serine/threonine-protein kinase pim-2 [Homo sapiens],5.73e-56
ML03367a,148.75,
ML068319a,148.57,GSN,gelsolin isoform b [Homo sapiens],5.25e-52
ML079712a,148.07,COQ10A,coenzyme Q-binding protein COQ10 homolog A, mitochondrial isoform a [Homo sapiens],9.01e-28
ML01732a,147.97,CNOT8,CCR4-NOT transcription complex subunit 8 isoform 1 [Homo sapiens],3.07e-125
ML124221a,147.55,OAT,ornithine aminotransferase, mitochondrial isoform 1 precursor [Homo sapiens],7.32e-127
ML23837a,147.15,
ML11562a,146.98,ZMAT2,zinc finger matrin-type protein 2 [Homo sapiens],6.48e-66
ML08662a,146.95,
ML006925a,146.78,ACTR2,actin-related protein 2 isoform b [Homo sapiens],0.0
ML014816a,146.57,OSER1,oxidative stress-responsive serine-rich protein 1 [Homo sapiens],1.18e-09
ML00659a,146.39,
ML102229a,146.34,
ML082316a,146.34,GGPS1,geranylgeranyl pyrophosphate synthase isoform A [Homo sapiens],7.66e-85
ML050412a,146.33,FBXO21,F-box only protein 21 isoform 2 [Homo sapiens],4.29e-24
ML388111a,146.16,
ML102223a,146.12,
ML02164a,145.96,U2AF2,splicing factor U2AF 65 kDa subunit isoform a [Homo sapiens],1.11e-150
ML11721a,145.78,TTN,titin isoform IC [Homo sapiens],4.85e-06
ML14126a,145.71,
ML063310a,145.42,AKR1A1,aldo-keto reductase family 1 member A1 [Homo sapiens],1.48e-89
ML090124a,145.41,DNAJA3,dnaJ homolog subfamily A member 3, mitochondrial isoform 1 [Homo sapiens],6.58e-31
ML055115a,145.38,
ML17341a,145.23,F10,coagulation factor X isoform 1 preproprotein [Homo sapiens],0.005
ML20686a,145.18,NRG3,pro-neuregulin-3, membrane-bound isoform isoform 1 [Homo sapiens],1.13e-04
ML019221a,144.87,DUS1L,tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like [Homo sapiens],5.76e-139
ML09835a,144.57,PMPCA,mitochondrial-processing peptidase subunit alpha isoform 1 precursor [Homo sapiens],2.66e-131
ML06032a,144.45,HDDC3,guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1 isoform 1 [Homo sapiens],1.06e-71
ML047911a,144.35,MRC2,C-type mannose receptor 2 precursor [Homo sapiens],1.16e-07
ML00987a,144.34,SYPL2,synaptophysin-like protein 2 [Homo sapiens],9.28e-20
ML034336a,143.80,COL4A6,collagen alpha-6(IV) chain isoform B precursor [Homo sapiens],1.35e-151
ML055027a,143.45,
ML070268a,143.34,CAMK1D,calcium/calmodulin-dependent protein kinase type 1D isoform 2 [Homo sapiens],7.42e-146
ML00801a,143.19,CCT3,T-complex protein 1 subunit gamma isoform a [Homo sapiens],0.0
ML03473a,143.03,RHOC,rho-related GTP-binding protein RhoC precursor [Homo sapiens],1.31e-120
ML096819a,142.96,HPCAL1,hippocalcin-like protein 1 [Homo sapiens],1.00e-119
ML306911a,142.68,SDHA,succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial isoform 1 [Homo sapiens],0.0
ML025010a,142.14,AQP1,aquaporin-1 isoform 1 [Homo sapiens],8.18e-34
ML1541120a,141.94,JUN,transcription factor AP-1 [Homo sapiens],2.11e-25
ML23065a,141.87,TMEM64,transmembrane protein 64 isoform 1 [Homo sapiens],1.87e-27
ML05498a,141.87,NHLRC2,NHL repeat-containing protein 2 [Homo sapiens],3.71e-127
ML005337a,141.79,ZNRD1,,6.07e-27
ML097524a,141.61,PSMD11,26S proteasome non-ATPase regulatory subunit 11 [Homo sapiens],4.55e-111
ML08924a,141.55,RHOJ,rho-related GTP-binding protein RhoJ [Homo sapiens],1.06e-17
ML08055a,141.55,MTX2,metaxin-2 isoform 1 [Homo sapiens],1.06e-26
ML065743a,141.31,NPEPPS,puromycin-sensitive aminopeptidase isoform 1 [Homo sapiens],0.0
ML03291a,140.44,HEBP2,heme-binding protein 2 isoform 2 [Homo sapiens],1.33e-04
ML070267a,140.39,ZNF593,zinc finger protein 593 [Homo sapiens],5.88e-17
ML267918a,140.25,MAGOHB,protein mago nashi homolog 2 isoform 1 [Homo sapiens],4.05e-85
ML14595a,140.10,HSPD1,60 kDa heat shock protein, mitochondrial [Homo sapiens],0.0
ML14598a,139.89,HSPD1,60 kDa heat shock protein, mitochondrial [Homo sapiens],7.24e-71
ML190415a,139.55,PUM3,pumilio homolog 3 [Homo sapiens],1.76e-72
ML30618a,139.45,
ML085726a,139.38,ADH1A,alcohol dehydrogenase 1A [Homo sapiens],3.78e-15
ML02275a,139.38,MYH7,myosin-7 [Homo sapiens],0.0
ML13482a,139.26,LOC107984923,,7.47e-73
ML11646a,138.94,SNRPB,small nuclear ribonucleoprotein-associated proteins B and B' isoform B [Homo sapiens],4.78e-50
ML05806a,138.91,ATP1B1,sodium/potassium-transporting ATPase subunit beta-1 [Homo sapiens],1.92e-12
ML02545a,138.80,FDXACB1,ferredoxin-fold anticodon-binding domain-containing protein 1 [Homo sapiens],8.02e-27
ML32214a,138.80,UNC119,protein unc-119 homolog A isoform a [Homo sapiens],3.12e-89
ML00952a,138.79,MRAS,ras-related protein M-Ras isoform 1 precursor [Homo sapiens],7.17e-61
ML214320a,138.78,PRADC1,protease-associated domain-containing protein 1 precursor [Homo sapiens],1.35e-45
ML00336a,138.64,CSTF1,cleavage stimulation factor subunit 1 [Homo sapiens],7.10e-148
ML13331a,138.52,
ML14967a,138.45,MRPL19,39S ribosomal protein L19, mitochondrial [Homo sapiens],5.89e-07
ML12703a,137.91,
ML005020a,137.60,CTSL,cathepsin L1 isoform 1 preproprotein [Homo sapiens],2.40e-102
ML205621a,137.48,XPO7,exportin-7 isoform b [Homo sapiens],0.0
ML388124a,137.35,PDIA6,protein disulfide-isomerase A6 isoform d precursor [Homo sapiens],1.00e-152
ML00624a,137.35,GLIPR2,Golgi-associated plant pathogenesis-related protein 1 isoform a [Homo sapiens],4.67e-28
ML017310a,137.08,CTSL,cathepsin L1 isoform 1 preproprotein [Homo sapiens],6.76e-117
ML21763a,137.08,COPZ1,coatomer subunit zeta-1 isoform 1 [Homo sapiens],3.32e-64
ML008318a,137.08,PLEKHH2,pleckstrin homology domain-containing family H member 2 [Homo sapiens],8.75e-08
ML03976a,136.83,
ML02914a,136.67,DDX47,probable ATP-dependent RNA helicase DDX47 isoform 1 [Homo sapiens],0.0
ML141747a,136.60,PSAP,prosaposin isoform a preproprotein [Homo sapiens],0.005
ML019137a,136.47,CBX3,chromobox protein homolog 3 [Homo sapiens],2.40e-42
ML001110a,136.33,GLUD1,glutamate dehydrogenase 1, mitochondrial isoform a precursor [Homo sapiens],6.17e-144
ML065724a,136.09,
ML06499a,136.02,MED13L,mediator of RNA polymerase II transcription subunit 13-like [Homo sapiens],1.69e-28
ML218837a,136.00,NPC2,NPC intracellular cholesterol transporter 2 isoform 2 precursor [Homo sapiens],3.49e-26
ML084435a,135.95,
ML05421a,135.84,ANXA13,annexin A13 isoform a [Homo sapiens],2.07e-20
ML098314a,135.59,ATAD2B,ATPase family AAA domain-containing protein 2B isoform 1 [Homo sapiens],2.15e-164
ML205716a,135.53,TKT,transketolase isoform 1 [Homo sapiens],2.52e-134
ML07444a,135.32,
ML006923a,135.16,
ML070811a,135.00,LZIC,protein LZIC isoform a [Homo sapiens],9.82e-51
ML033624a,134.96,CPSF3,cleavage and polyadenylation specificity factor subunit 3 isoform a [Homo sapiens],0.0
ML199815a,134.66,
ML01207a,134.56,
ML00901a,134.10,ITGB6,integrin beta-6 isoform a precursor [Homo sapiens],2.40e-49
ML20833a,133.70,NME5,nucleoside diphosphate kinase homolog 5 [Homo sapiens],5.05e-89
ML001010a,133.67,PAF1,RNA polymerase II-associated factor 1 homolog isoform 1 [Homo sapiens],5.32e-98
ML00838a,133.65,CTSO,cathepsin O preproprotein [Homo sapiens],1.18e-10
ML093519b,133.63,ABLIM1,actin-binding LIM protein 1 isoform a [Homo sapiens],2.42e-77
ML375933a,133.46,ACADL,long-chain specific acyl-CoA dehydrogenase, mitochondrial precursor [Homo sapiens],2.12e-57
ML056916a,133.29,
ML39334a,133.27,NOVA2,RNA-binding protein Nova-2 [Homo sapiens],8.10e-21
ML031713a,133.13,
ML008910a,132.96,KRTAP16-1,keratin-associated protein 16-1 [Homo sapiens],1.43e-05
ML34638a,132.86,ZFYVE19,abscission/NoCut checkpoint regulator isoform 1 [Homo sapiens],1.61e-24
ML016719a,132.78,
ML17563a,132.61,KCNK9,potassium channel subfamily K member 9 [Homo sapiens],2.47e-35
ML07426a,132.57,UCK2,uridine-cytidine kinase 2 isoform 1 [Homo sapiens],3.73e-94
ML073266a,132.54,MYEF2,myelin expression factor 2 isoform a [Homo sapiens],6.90e-33
ML006936a,132.46,CALM3,calmodulin-3 isoform 1 [Homo sapiens],2.60e-10
ML004511a,132.44,
ML03176a,132.23,HMCN1,hemicentin-1 precursor [Homo sapiens],4.80e-14
ML04739a,132.08,
ML42339a,131.77,LHFPL6,LHFPL tetraspan subfamily member 6 protein precursor [Homo sapiens],3.55e-10
ML032331a,131.62,
ML34636a,131.58,NDEL1,nuclear distribution protein nudE-like 1 isoform B [Homo sapiens],6.27e-67
ML150016a,131.50,TRHR,thyrotropin-releasing hormone receptor [Homo sapiens],6.68e-04
ML124226a,131.42,RAB8A,ras-related protein Rab-8A [Homo sapiens],5.82e-48
ML220725a,131.37,
ML032323a,131.09,NAA60,N-alpha-acetyltransferase 60 isoform a [Homo sapiens],2.93e-31
ML007813a,131.04,SEC31A,protein transport protein Sec31A isoform 1 [Homo sapiens],0.0
ML07261a,130.96,ENY2,transcription and mRNA export factor ENY2 isoform 1 [Homo sapiens],4.32e-26
ML008514a,130.88,
ML43117a,130.52,NIPSNAP1,protein NipSnap homolog 1 isoform 1 [Homo sapiens],3.19e-54
ML11564a,130.46,AK2,adenylate kinase 2, mitochondrial isoform a [Homo sapiens],7.11e-64
ML06901a,130.22,ALDOC,fructose-bisphosphate aldolase C [Homo sapiens],1.33e-114
ML02253a,130.19,FBXL20,F-box/LRR-repeat protein 20 isoform 1 [Homo sapiens],1.67e-10
ML03266a,129.92,PAPD7,,1.37e-116
ML05027a,129.75,GLUL,glutamine synthetase [Homo sapiens],6.38e-163
ML218012a,129.74,RAB18,ras-related protein Rab-18 isoform 1 [Homo sapiens],1.52e-60
ML06906a,129.74,
ML003225a,129.68,TTN,titin isoform IC [Homo sapiens],1.31e-05
ML24002a,129.57,PTPN9,tyrosine-protein phosphatase non-receptor type 9 [Homo sapiens],5.31e-109
ML003310a,129.44,FAM92A,,1.21e-17
ML17306a,129.35,PRRT2,proline-rich transmembrane protein 2 isoform 1 [Homo sapiens],5.94e-04
ML016713a,129.31,
ML31032a,129.03,AFDN,afadin isoform 7 [Homo sapiens],1.55e-22
ML056951a,128.90,MSI2,RNA-binding protein Musashi homolog 2 isoform a [Homo sapiens],8.06e-20
ML017320a,128.85,COPZ1,coatomer subunit zeta-1 isoform 1 [Homo sapiens],4.06e-70
ML270513a,128.72,SUB1,activated RNA polymerase II transcriptional coactivator p15 [Homo sapiens],1.07e-11
ML10802a,128.65,RBM45,RNA-binding protein 45 isoform 1 [Homo sapiens],5.47e-50
ML21529a,128.45,PARP12,protein mono-ADP-ribosyltransferase PARP12 [Homo sapiens],3.96e-24
ML064944a,128.15,TPTE2,phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2 isoform gamma [Homo sapiens],6.92e-98
